Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2505_2835,785,Sparrow,Great,Passer,motitensis,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,66.7,0.0,2,22,9.1
2505_2835,786,Sparrow,Cape,Passer,melanurus,66.7,50.0,,,100.0,50.0,100.0,,66.7,0.0,100.0,0.0,13,22,59.1
2505_2835,789,Weaver,"Scaly-feathered ",Sporopipes,squamifrons,100.0,50.0,,,100.0,100.0,100.0,,100.0,100.0,66.7,66.7,19,22,86.4
2505_2835,792,Weaver,"Lesser Masked",Ploceus,intermedius,0.0,0.0,,,100.0,0.0,50.0,,0.0,0.0,0.0,33.3,3,22,13.6
2505_2835,803,Weaver,"Southern Masked ",Ploceus,velatus,100.0,100.0,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,22,22,100.0
2505_2835,805,Quelea,Red-billed,Quelea,quelea,100.0,100.0,,,100.0,0.0,50.0,,33.3,0.0,0.0,66.7,10,22,45.5
2505_2835,808,Bishop,"Southern Red",Euplectes,orix,66.7,0.0,,,100.0,25.0,0.0,,0.0,0.0,0.0,100.0,7,22,31.8
2505_2835,812,Bishop,Yellow-crowned,Euplectes,afer,100.0,50.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,5,22,22.7
2505_2835,814,Widowbird,White-winged,Euplectes,albonotatus,100.0,100.0,,,100.0,0.0,50.0,,33.3,0.0,33.3,100.0,12,22,54.5
2505_2835,820,Finch,Red-headed,Amadina,erythrocephala,0.0,0.0,,,100.0,50.0,50.0,,0.0,0.0,0.0,0.0,4,22,18.2
2505_2835,821,Finch,Cut-throat,Amadina,fasciata,0.0,50.0,,,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
