Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2450_2005,373,Nightjar,Fiery-necked,Caprimulgus,pectoralis,25.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,378,Swift,Common,Apus,apus,50.0,50.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,4,26,15.4
2450_2005,392,Mousebird,Red-faced,Urocolius,indicus,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,1,26,3.8
2450_2005,403,Kingfisher,Striped,Halcyon,chelicuti,0.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,411,Bee-eater,Swallow-tailed,Merops,hirundineus,75.0,100.0,0.0,80.0,100.0,,0.0,0.0,25.0,50.0,0.0,100.0,13,26,50.0
2450_2005,413,Roller,Lilac-breasted,Coracias,caudatus,50.0,100.0,50.0,40.0,0.0,,0.0,50.0,50.0,50.0,0.0,0.0,11,26,42.3
2450_2005,418,Hoopoe,African,Upupa,africana,0.0,100.0,50.0,60.0,0.0,,50.0,0.0,50.0,50.0,100.0,0.0,11,26,42.3
2450_2005,421,Scimitarbill,Common,Rhinopomastus,cyanomelas,50.0,50.0,50.0,0.0,0.0,,0.0,0.0,75.0,0.0,0.0,100.0,8,26,30.8
2450_2005,424,Hornbill,"African Grey",Lophoceros,nasutus,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,426,Hornbill,"Southern Yellow-billed",Tockus,leucomelas,25.0,0.0,100.0,80.0,0.0,,100.0,0.0,0.0,50.0,0.0,0.0,10,26,38.5
2450_2005,432,Barbet,"Acacia Pied",Tricholaema,leucomelas,50.0,100.0,100.0,60.0,0.0,,50.0,0.0,75.0,0.0,0.0,100.0,14,26,53.8
2450_2005,450,Woodpecker,Cardinal,Dendropicos,fuscescens,0.0,0.0,0.0,20.0,0.0,,0.0,0.0,25.0,0.0,0.0,0.0,2,26,7.7
2450_2005,457,Lark,Monotonous,Mirafra,passerina,25.0,50.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,26,11.5
2450_2005,459,Lark,Fawn-colored,Calendulauda,africanoides,100.0,100.0,100.0,80.0,0.0,,100.0,50.0,75.0,0.0,0.0,100.0,19,26,73.1
2450_2005,460,Lark,Sabota,Calendulauda,sabota,50.0,50.0,0.0,40.0,0.0,,0.0,50.0,25.0,0.0,0.0,100.0,8,26,30.8
2450_2005,474,Lark,Spike-heeled,Chersomanes,albofasciata,0.0,0.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,485,Sparrow-Lark,Grey-backed,Eremopterix,verticalis,50.0,0.0,100.0,60.0,0.0,,0.0,0.0,0.0,0.0,100.0,100.0,9,26,34.6
