Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
3035_1835,566,Chat,Karoo,Emarginata,schlegelii,,,100.0,,100.0,100.0,,50.0,100.0,0.0,,,5,7,71.4
3035_1835,570,Chat,Familiar,Oenanthe,familiaris,,,100.0,,0.0,100.0,,100.0,0.0,0.0,,,4,7,57.1
3035_1835,575,Chat,"Ant-eating ",Myrmecocichla,formicivora,,,100.0,,100.0,100.0,,50.0,100.0,0.0,,,5,7,71.4
3035_1835,583,"Scrub Robin",Karoo,Cercotrichas,coryphoeus,,,100.0,,100.0,100.0,,50.0,0.0,100.0,,,5,7,71.4
3035_1835,613,Warbler,Cinnamon-breasted,Euryptila,subcinnamomea,,,0.0,,0.0,0.0,,50.0,0.0,0.0,,,1,7,14.3
3035_1835,619,Warbler,Rufous-eared,Malcorus,pectoralis,,,0.0,,0.0,0.0,,50.0,0.0,0.0,,,1,7,14.3
3035_1835,638,Cisticola,Grey-backed,Cisticola,subruficapilla,,,0.0,,100.0,0.0,,50.0,100.0,0.0,,,3,7,42.9
3035_1835,659,Warbler,"Layard's ",Curruca,layardi,,,0.0,,0.0,0.0,,50.0,0.0,0.0,,,1,7,14.3
3035_1835,686,Wagtail,Cape,Motacilla,capensis,,,0.0,,0.0,0.0,,50.0,0.0,100.0,,,2,7,28.6
3035_1835,707,Fiscal,"Southern ",Lanius,collaris,,,100.0,,0.0,100.0,,50.0,0.0,0.0,,,3,7,42.9
3035_1835,722,,Bokmakierie,Telophorus,zeylonus,,,100.0,,100.0,100.0,,100.0,0.0,0.0,,,5,7,71.4
3035_1835,737,Starling,Cape,Lamprotornis,nitens,,,0.0,,100.0,0.0,,50.0,0.0,100.0,,,3,7,42.9
3035_1835,744,Starling,Pale-winged,Onychognathus,nabouroup,,,100.0,,0.0,0.0,,0.0,0.0,100.0,,,2,7,28.6
3035_1835,751,Sunbird,Malachite,Nectarinia,famosa,,,0.0,,100.0,100.0,,50.0,100.0,100.0,,,5,7,71.4
3035_1835,760,Sunbird,"Southern Double-collared",Cinnyris,chalybeus,,,100.0,,100.0,100.0,,50.0,0.0,0.0,,,4,7,57.1
3035_1835,764,Sunbird,Dusky,Cinnyris,fuscus,,,0.0,,0.0,0.0,,50.0,0.0,0.0,,,1,7,14.3
3035_1835,784,Sparrow,House,Passer,domesticus,,,100.0,,0.0,0.0,,0.0,0.0,100.0,,,2,7,28.6
3035_1835,786,Sparrow,Cape,Passer,melanurus,,,100.0,,0.0,100.0,,100.0,100.0,100.0,,,6,7,85.7
