Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2355_3145,376,Nightjar,Square-tailed,Caprimulgus,fossii,20.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,12.5,0.0,4,67,6.0
2355_3145,383,Swift,White-rumped,Apus,caffer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,1,67,1.5
2355_3145,384,Swift,Horus,Apus,horus,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,385,Swift,Little,Apus,affinis,0.0,25.0,20.0,40.0,33.3,57.1,50.0,100.0,28.6,0.0,50.0,25.0,20,67,29.9
2355_3145,386,Swift,Alpine,Tachymarptis,melba,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,387,Swift,"African Palm",Cypsiurus,parvus,0.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,390,Mousebird,Speckled,Colius,striatus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,12.5,37.5,0.0,5,67,7.5
2355_3145,392,Mousebird,Red-faced,Urocolius,indicus,40.0,83.3,60.0,60.0,0.0,0.0,0.0,0.0,14.3,37.5,37.5,50.0,27,67,40.3
2355_3145,394,Kingfisher,Pied,Ceryle,rudis,40.0,33.3,20.0,20.0,0.0,42.9,50.0,0.0,28.6,12.5,37.5,75.0,21,67,31.3
2355_3145,395,Kingfisher,Giant,Megaceryle,maxima,20.0,25.0,20.0,0.0,33.3,28.6,50.0,0.0,42.9,50.0,50.0,0.0,20,67,29.9
2355_3145,397,Kingfisher,Malachite,Corythornis,cristatus,0.0,8.3,0.0,0.0,0.0,14.3,0.0,0.0,14.3,50.0,50.0,0.0,11,67,16.4
2355_3145,398,Kingfisher,"African Pygmy",Ispidina,picta,20.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,67,3.0
2355_3145,399,Kingfisher,Woodland,Halcyon,senegalensis,40.0,58.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,17,67,25.4
2355_3145,402,Kingfisher,Brown-hooded,Halcyon,albiventris,40.0,58.3,80.0,20.0,33.3,42.9,50.0,0.0,85.7,87.5,75.0,75.0,41,67,61.2
2355_3145,404,Bee-eater,European,Merops,apiaster,20.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,12,67,17.9
2355_3145,405,Bee-eater,Blue-cheeked,Merops,persicus,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,67,1.5
2355_3145,409,Bee-eater,White-fronted,Merops,bullockoides,20.0,25.0,40.0,0.0,0.0,42.9,100.0,0.0,42.9,50.0,75.0,50.0,26,67,38.8
