Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2435_2615,860,Canary,Black-throated,Crithagra,atrogularis,25.0,,0.0,0.0,,,,,0.0,0.0,,25.0,3,19,15.8
2435_2615,872,Bunting,Cinnamon-breasted,Emberiza,tahapisi,0.0,,100.0,0.0,,,,,0.0,0.0,,25.0,3,19,15.8
2435_2615,874,Bunting,Golden-breasted,Emberiza,flaviventris,0.0,,0.0,0.0,,,,,50.0,0.0,,0.0,1,19,5.3
2435_2615,4129,Hornbill,"Southern Red-billed",Tockus,rufirostris,0.0,,0.0,100.0,,,,,50.0,0.0,,0.0,2,19,10.5
2435_2615,4131,Coucal,Burchell's,Centropus,burchellii,0.0,,0.0,0.0,,,,,0.0,0.0,,12.5,1,19,5.3
2435_2615,4142,Sparrow,"Southern Grey-headed",Passer,diffusus,75.0,,100.0,100.0,,,,,0.0,66.7,,50.0,11,19,57.9
2435_2620,1,Ostrich,Common,Struthio,camelus,0.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2,44,4.5
2435_2620,6,Grebe,Little,Tachybaptus,ruficollis,33.3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,50.0,30.0,11,44,25.0
2435_2620,47,Cormorant,"White-breasted ",Phalacrocorax,lucidus,11.1,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,44,4.5
2435_2620,50,Cormorant,Reed,Microcarbo,africanus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,10.0,2,44,4.5
2435_2620,52,Darter,African,Anhinga,rufa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1,44,2.3
2435_2620,54,Heron,Grey,Ardea,cinerea,11.1,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,44,4.5
2435_2620,59,Egret,Little,Egretta,garzetta,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,2.3
2435_2620,60,Egret,Intermediate,Ardea,intermedia,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,2.3
2435_2620,61,Egret,"Western Cattle",Bubulcus,ibis,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2,44,4.5
2435_2620,63,Heron,Striated,Butorides,striata,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2,44,4.5
2435_2620,72,,Hamerkop,Scopus,umbretta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1,44,2.3
2435_2620,76,Stork,Yellow-billed,Mycteria,ibis,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,2.3
2435_2620,80,Stork,White,Ciconia,ciconia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1,44,2.3
2435_2620,81,Ibis,"African Sacred",Threskiornis,aethiopicus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1,44,2.3
2435_2620,84,Ibis,"Hadada ",Bostrychia,hagedash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,44,2.3
2435_2620,85,Spoonbill,African,Platalea,alba,11.1,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,5,44,11.4
2435_2620,88,Goose,Spur-winged,Plectropterus,gambensis,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,3,44,6.8
2435_2620,89,Goose,Egyptian,Alopochen,aegyptiaca,55.6,100.0,100.0,66.7,50.0,0.0,0.0,0.0,75.0,0.0,50.0,70.0,23,44,52.3
2435_2620,91,Duck,Knob-billed,Sarkidiornis,melanotos,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,40.0,6,44,13.6
2435_2620,95,Duck,"African Black",Anas,sparsa,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,2.3
2435_2620,96,Duck,Yellow-billed,Anas,undulata,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2,44,4.5
2435_2620,97,Teal,Red-billed,Anas,erythrorhyncha,44.4,100.0,0.0,33.3,0.0,0.0,0.0,0.0,50.0,0.0,0.0,30.0,11,44,25.0
2435_2620,100,Duck,"White-faced Whistling",Dendrocygna,viduata,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,2.3
2435_2620,102,Pochard,Southern,Netta,erythrophthalma,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44,2.3
2435_2620,106,Vulture,Cape,Gyps,coprotheres,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,44,2.3
2435_2620,107,Vulture,White-backed,Gyps,africanus,0.0,0.0,100.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,25.0,0.0,4,44,9.1
2435_2620,108,Vulture,Lappet-faced,Torgos,tracheliotos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,2,44,4.5
2435_2620,113,Falcon,Peregrine,Falco,peregrinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,44,2.3
